speed_kmh,wing_angle_deg,drs_active,downforce_n,drag_n,stability_index,stability_label,force_ratio,speed_wing,porpoising_flag,speed_kmh_qbin,wing_angle_deg_qbin,downforce_n_qbin,drag_n_qbin
264.86,18.03,1,2564.82,148.14,100.0,stable,17.313488,4775.426,0,3,2,3,2
294.67,34.26,1,5775.73,251.44,36.21,moderate,22.97061,10095.395,1,3,4,4,3
257.35,11.24,0,1525.34,168.4,100.0,stable,9.057838,2892.614,0,2,1,2,2
234.22,7.88,0,888.78,134.51,100.0,stable,6.607539,1845.6537,0,2,0,1,2
333.42,32.81,1,7116.62,312.7,0.0,severe,22.758617,10939.511,1,4,4,4,4
295.58,11.89,0,2127.11,223.98,100.0,stable,9.496876,3514.446,0,3,1,2,3
327.85,33.0,0,6916.17,404.65,0.0,severe,17.091734,10819.05,1,4,4,4,4
125.42,15.59,0,499.39,42.54,100.0,stable,11.739305,1955.2979,0,0,1,0,0
252.77,5.68,0,747.11,153.94,100.0,stable,4.8532543,1435.7335,0,2,0,0,2
187.32,19.4,0,1377.28,101.22,100.0,stable,13.606797,3634.008,0,1,2,1,1
236.05,11.04,1,1260.18,105.99,100.0,stable,11.889613,2605.992,0,2,1,1,1
262.44,18.79,0,2620.53,196.5,100.0,stable,13.336031,4931.248,0,3,2,3,3
324.13,21.59,0,4566.79,315.46,96.66,stable,14.476606,6997.967,0,4,2,4,4
108.45,23.38,0,551.5,36.55,100.0,stable,15.08892,2535.5608,0,0,3,0,0
143.46,33.28,1,1334.32,58.44,100.0,stable,22.832306,4774.3486,0,0,4,1,0
344.18,29.85,0,6967.01,418.65,0.0,severe,16.64161,10273.772,1,4,4,4,4
356.33,5.27,0,1378.6,305.1,100.0,stable,4.5185184,1877.859,0,4,0,1,4
114.69,31.71,1,816.83,36.19,100.0,stable,22.5706,3636.8198,0,0,4,1,0
187.92,11.22,1,812.03,67.33,100.0,stable,12.060449,2108.4624,0,1,1,1,1
102.58,12.45,0,267.98,27.18,100.0,stable,9.859456,1277.121,0,0,1,0,0
300.72,29.46,0,5255.64,317.1,62.22,mild,16.574078,8859.211,1,3,4,4,4
280.71,20.39,0,3243.97,231.42,100.0,stable,14.0176735,5723.677,0,3,2,3,3
249.67,17.33,1,2194.23,130.09,100.0,stable,16.867016,4326.7812,0,2,2,2,2
283.29,5.01,0,827.74,192.53,100.0,stable,4.299278,1419.283,0,3,0,1,3
242.51,14.31,0,1717.58,155.96,100.0,stable,11.012951,3470.318,0,2,1,2,2
163.29,23.5,1,1256.47,62.29,100.0,stable,20.171295,3837.315,0,1,3,1,0
299.9,7.77,1,1436.19,165.22,100.0,stable,8.692592,2330.223,0,3,0,2,2
307.57,21.57,1,4109.81,212.99,100.0,stable,19.295788,6634.285,0,3,2,4,3
326.36,5.37,0,1178.5,256.11,100.0,stable,4.6015387,1752.5531,0,4,0,1,3
352.83,24.87,0,6185.1,398.21,15.75,severe,15.532257,8774.882,1,4,3,4,4
298.1,6.68,1,1221.94,161.76,100.0,stable,7.5540304,1991.308,0,3,0,1,2
114.46,7.0,0,188.51,31.87,100.0,stable,5.9149666,801.22,0,0,0,0,0
105.52,26.64,0,589.93,36.89,100.0,stable,15.991597,2811.0527,0,0,3,0,0
296.07,26.86,0,4678.77,291.68,91.06,mild,16.040764,7952.4404,1,3,3,4,4
114.85,11.06,0,298.9,33.46,100.0,stable,8.933055,1270.2411,0,0,1,0,0
183.73,7.81,1,542.17,62.03,100.0,stable,8.740448,1434.9313,0,1,0,0,0
136.08,28.52,1,1044.8,47.79,100.0,stable,21.862314,3881.0017,0,0,3,1,0
356.76,28.17,0,7098.37,434.79,0.0,severe,16.325974,10049.93,1,4,3,4,4
183.84,10.99,0,761.54,85.68,100.0,stable,8.888188,2020.4015,0,1,0,0,1
114.61,13.8,1,370.23,25.93,100.0,stable,14.278056,1581.618,0,0,1,0,0
351.65,11.55,0,2926.08,315.64,100.0,stable,9.270308,4061.5576,0,4,1,3,4
261.32,21.44,0,2949.24,204.49,100.0,stable,14.422417,5602.701,0,3,2,3,3
109.57,24.37,0,585.27,38.03,100.0,stable,15.389693,2670.221,0,0,3,0,0
320.84,33.32,0,6680.82,390.04,0.0,severe,17.12855,10690.389,1,4,4,4,4
140.42,11.12,0,449.31,50.06,100.0,stable,8.97543,1561.4703,0,0,1,0,0
312.65,20.84,0,4109.52,289.47,100.0,stable,14.196704,6515.626,0,4,2,4,4
259.73,8.41,1,1166.3,124.68,100.0,stable,9.354347,2184.3293,0,3,0,1,2
146.94,19.25,0,841.15,62.11,100.0,stable,13.542908,2828.595,0,0,2,1,0
299.44,28.69,0,5085.06,309.51,70.75,mild,16.429388,8590.934,1,3,3,4,4
220.44,14.32,0,1420.11,128.88,100.0,stable,11.018854,3156.7007,0,2,1,1,2
269.1,22.75,1,3308.21,166.71,100.0,stable,19.844099,6122.025,0,3,2,3,2
330.42,25.17,0,5485.51,351.3,50.72,moderate,15.614887,8316.672,1,4,3,4,4
168.98,10.21,0,598.23,71.72,100.0,stable,8.3411875,1725.2858,0,1,0,0,1
196.98,6.19,1,494.18,70.37,100.0,stable,7.0225945,1219.3062,0,1,0,0,1
364.28,10.28,1,2797.83,250.16,100.0,stable,11.184162,3744.7983,0,4,0,3,3
234.65,21.64,0,2399.03,165.5,100.0,stable,14.495649,5077.8257,0,2,2,3,2
248.0,22.53,0,2784.92,188.03,100.0,stable,14.811041,5587.44,0,2,2,3,3
175.64,24.86,0,1532.17,98.66,100.0,stable,15.529799,4366.4106,0,1,3,2,1
210.25,21.02,0,1873.2,131.33,100.0,stable,14.263306,4419.455,0,2,2,2,2
232.91,18.71,0,2056.35,154.58,100.0,stable,13.302821,4357.746,0,2,2,2,2
168.49,31.2,1,1737.44,77.31,100.0,stable,22.473677,5256.888,0,1,4,2,1
163.11,12.0,0,653.72,68.31,100.0,stable,9.569901,1957.3201,0,1,1,0,1
259.12,20.08,0,2724.02,196.08,100.0,stable,13.892391,5203.1294,0,2,2,3,3
148.67,22.06,0,980.7,66.96,100.0,stable,14.646058,3279.6602,0,0,2,1,1
246.67,8.59,0,1074.1,150.2,100.0,stable,7.1511316,2118.8953,0,2,0,1,2
287.15,31.88,0,5145.02,303.53,67.75,mild,16.950615,9154.342,1,3,4,4,4
152.54,24.71,0,1149.11,74.2,100.0,stable,15.486658,3769.2632,0,0,3,1,1
297.66,6.31,0,1150.06,214.42,100.0,stable,5.363586,1878.2346,0,3,0,1,3
195.32,6.95,1,545.76,69.59,100.0,stable,7.842507,1357.474,0,1,0,0,1
363.01,29.9,0,7762.22,466.19,0.0,severe,16.650335,10853.999,1,4,4,4,4
359.46,11.78,0,3115.36,330.75,100.0,stable,9.419078,4234.4385,0,4,1,3,4
311.63,28.19,0,5419.4,331.87,54.03,moderate,16.329887,8784.85,1,3,3,4,4
190.82,22.39,0,1638.5,111.01,100.0,stable,14.759932,4272.46,0,1,2,2,1
348.36,30.87,0,7357.95,437.8,0.0,severe,16.806648,10753.873,1,4,4,4,4
364.68,23.22,0,6194.42,411.94,15.28,severe,15.0371895,8467.869,1,4,3,4,4
222.5,24.07,1,2386.17,116.94,100.0,stable,20.405079,5355.5747,0,2,3,3,2
262.87,30.2,0,4106.59,245.91,100.0,stable,16.699564,7938.674,0,3,4,4,3
101.59,21.46,0,446.13,30.92,100.0,stable,14.428525,2180.1213,0,0,2,0,0
111.54,16.01,1,405.42,25.4,100.0,stable,15.961418,1785.7555,0,0,1,0,0
232.66,29.37,0,3136.61,189.44,100.0,stable,16.557274,6833.2246,0,2,4,3,3
261.47,16.2,1,2253.45,140.02,100.0,stable,16.093771,4235.8145,0,3,1,2,2
182.78,27.95,0,1850.03,113.63,100.0,stable,16.281176,5108.701,0,1,3,2,1
126.27,22.19,0,711.51,48.43,100.0,stable,14.691514,2801.9314,0,0,2,0,0
307.3,23.28,1,4409.54,219.64,100.0,stable,20.076216,7153.944,0,3,3,4,3
210.97,16.66,1,1507.96,91.85,100.0,stable,16.417637,3514.7603,0,2,1,2,1
271.94,24.07,1,3563.25,174.66,100.0,stable,20.401064,6545.5957,0,3,3,3,2
272.3,15.34,0,2318.39,199.76,100.0,stable,11.605877,4177.082,0,3,1,2,3
244.91,22.46,0,2706.99,183.1,100.0,stable,14.784216,5500.678,0,2,2,3,3
147.3,8.44,0,376.09,53.48,100.0,stable,7.0323486,1243.2119,0,0,0,0,0
263.26,33.51,0,4520.53,263.6,98.97,stable,17.149202,8821.843,0,3,4,4,4
185.35,6.72,0,475.14,83.41,100.0,stable,5.6964393,1245.552,0,1,0,0,1
317.07,5.43,0,1124.41,241.82,100.0,stable,4.6497808,1721.6901,0,4,0,1,3
151.2,23.09,0,1059.15,70.63,100.0,stable,14.995753,3491.208,0,0,3,1,1
177.15,23.23,0,1462.67,97.24,100.0,stable,15.041856,4115.1943,0,1,3,2,1
216.68,32.78,0,3003.56,176.0,100.0,stable,17.065681,7102.77,0,2,4,3,2
296.1,5.97,0,1076.89,211.66,100.0,stable,5.0878296,1767.7169,0,3,0,1,3
291.0,17.4,0,2991.97,235.89,100.0,stable,12.683751,5063.4,0,3,2,3,3
189.33,17.36,1,1263.92,74.85,100.0,stable,16.88604,3286.769,0,1,2,1,1
235.35,13.25,0,1500.41,144.65,100.0,stable,10.372693,3118.3877,0,2,1,2,2
162.07,30.07,0,1554.85,93.23,100.0,stable,16.67757,4873.4453,0,1,4,2,1
304.15,27.94,0,5120.74,314.56,68.96,mild,16.279057,8497.951,1,3,3,4,4
152.13,30.37,0,1382.51,82.65,100.0,stable,16.727283,4620.1885,0,0,4,1,1
317.13,21.45,1,4344.37,225.89,100.0,stable,19.232237,6802.439,0,4,2,4,3
348.27,22.38,1,5456.71,277.29,52.16,moderate,19.67871,7794.282,1,4,2,4,4
362.78,24.99,0,6568.92,422.0,0.0,severe,15.566161,9065.872,1,4,3,4,4
327.09,28.02,1,5938.07,273.3,28.1,severe,21.727297,9165.062,1,4,3,4,4
158.75,16.0,0,820.73,68.6,100.0,stable,11.963994,2540.0,0,1,1,1,1
210.38,28.79,0,2518.7,153.11,100.0,stable,16.450264,6056.8403,0,2,3,3,2
123.54,6.37,0,199.99,36.95,100.0,stable,5.4124494,786.94977,0,0,0,0,0
143.61,18.31,1,765.65,43.77,100.0,stable,17.492575,2629.499,0,0,2,0,0
113.17,6.91,1,181.94,23.35,100.0,stable,7.791863,782.0047,0,0,0,0,0
269.89,5.03,0,754.35,174.77,100.0,stable,4.316244,1357.5469,0,3,0,0,2
241.29,20.71,1,2432.56,128.99,100.0,stable,18.858517,4997.1157,0,2,2,3,2
343.01,5.31,0,1285.42,282.78,100.0,stable,4.545654,1821.3832,0,4,0,1,4
222.7,31.06,0,3023.57,179.6,100.0,stable,16.835022,6917.062,0,2,4,3,2
270.21,5.09,0,764.76,175.25,100.0,stable,4.363823,1375.3689,0,3,0,0,2
206.42,22.27,1,1907.72,97.2,100.0,stable,19.626749,4596.9736,0,2,2,2,1
319.81,18.32,1,3797.96,217.07,100.0,stable,17.496475,5858.919,0,4,2,3,3
345.49,14.62,1,3560.69,238.51,100.0,stable,14.928892,5051.0635,0,4,1,3,3
214.41,22.98,1,2120.32,106.31,100.0,stable,19.94469,4927.1416,0,2,2,2,1
121.92,8.96,0,273.41,36.83,100.0,stable,7.4235673,1092.4032,0,0,0,0,0
143.34,12.1,1,508.97,39.61,100.0,stable,12.849533,1734.4141,0,0,1,0,0
290.94,29.51,0,4925.73,297.07,78.71,mild,16.581041,8585.64,1,3,4,4,4
186.2,26.32,1,1816.46,85.61,100.0,stable,21.217848,4900.7837,0,1,3,2,1
308.13,9.19,0,1791.18,235.79,100.0,stable,7.5965056,2831.7146,0,3,0,2,3
298.69,22.19,0,3981.77,270.98,100.0,stable,14.693962,6627.931,0,3,2,4,4
283.99,25.24,0,4063.26,259.88,100.0,stable,15.635139,7167.907,0,3,3,4,3
315.77,32.64,0,6353.55,372.68,7.32,severe,17.048271,10306.732,1,4,4,4,4
300.49,19.56,1,3572.31,195.91,100.0,stable,18.234444,5877.584,0,3,2,3,3
267.64,25.3,1,3617.18,173.33,100.0,stable,20.868748,6771.292,0,3,3,3,2
101.12,15.63,0,325.46,27.67,100.0,stable,11.762197,1580.5056,0,0,1,0,0
236.65,23.56,1,2644.65,130.97,100.0,stable,20.192791,5575.4736,0,2,3,3,2
257.74,13.91,1,1886.37,131.34,100.0,stable,14.362494,3585.1633,0,2,1,2,2
354.57,19.29,0,4906.62,361.91,79.67,mild,13.5575695,6839.656,1,4,2,4,4
272.38,23.51,0,3496.6,231.1,100.0,stable,15.130247,6403.654,0,3,3,3,3
252.5,31.64,0,3951.43,233.57,100.0,stable,16.91754,7989.0996,0,2,4,4,3
243.42,28.34,0,3323.15,203.11,100.0,stable,16.36133,6898.523,0,2,3,3,3
127.37,30.91,0,984.54,58.56,100.0,stable,16.8125,3937.0068,0,0,4,1,0
213.32,20.24,0,1859.62,133.26,100.0,stable,13.954825,4317.5967,0,2,2,2,2
135.6,21.2,0,785.55,54.81,100.0,stable,14.332238,2874.7202,0,0,2,0,0
113.96,14.78,0,391.39,34.68,100.0,stable,11.285756,1684.3287,0,0,1,0,0
187.31,19.34,1,1372.66,75.82,100.0,stable,18.104195,3622.5754,0,1,2,1,1
271.04,24.55,1,3606.93,175.16,100.0,stable,20.592201,6654.032,0,3,3,3,2
329.7,18.18,0,4008.09,306.9,100.0,stable,13.059922,5993.9463,0,4,2,4,4
314.75,21.11,0,4215.16,294.81,100.0,stable,14.297888,6644.3726,0,4,2,4,4
178.09,26.98,0,1700.31,105.81,100.0,stable,16.069466,4804.868,0,1,3,2,1
112.19,20.44,0,519.29,37.0,100.0,stable,14.034864,2293.1638,0,0,2,0,0
206.71,18.64,0,1613.25,121.59,100.0,stable,13.26795,3853.0745,0,2,2,2,2
183.42,34.55,1,2254.12,97.97,100.0,stable,23.008268,6337.1606,0,1,4,2,1
198.39,7.28,0,589.07,95.99,100.0,stable,6.1367855,1444.2793,0,1,0,0,1
248.16,31.15,1,3763.49,167.54,100.0,stable,22.463234,7730.184,0,2,4,3,2
108.06,11.06,0,264.63,29.62,100.0,stable,8.934166,1195.1437,0,0,1,0,0
198.26,21.83,1,1726.97,88.93,100.0,stable,19.41943,4328.0156,0,1,2,2,1
248.04,22.4,0,2769.71,187.59,100.0,stable,14.7647,5556.0957,0,2,2,3,3
214.21,19.72,0,1829.23,133.12,100.0,stable,13.741211,4224.221,0,2,2,2,2
276.82,12.37,0,1939.12,197.69,100.0,stable,9.808892,3424.2634,0,3,1,2,3
149.32,32.6,0,1419.39,83.28,100.0,stable,17.043589,4867.832,0,0,4,1,1
140.76,5.13,1,209.27,35.68,100.0,stable,5.8651905,722.0988,0,0,0,0,0
181.59,34.24,1,2192.28,95.45,100.0,stable,22.967838,6217.6416,0,1,4,2,1
126.96,10.82,0,357.53,40.77,100.0,stable,8.769438,1373.7072,0,0,0,0,0
162.61,26.4,0,1389.24,87.19,100.0,stable,15.933478,4292.904,0,1,3,1,1
123.03,14.99,0,462.56,40.55,100.0,stable,11.407152,1844.2196,0,0,1,0,0
206.52,16.27,0,1411.91,116.61,100.0,stable,12.107967,3360.0806,0,2,1,1,2
288.54,15.04,0,2553.14,223.24,100.0,stable,11.4367485,4339.6416,0,3,1,3,3
175.93,16.15,0,1017.21,84.46,100.0,stable,12.04369,2841.2693,0,1,1,1,1
100.99,23.82,1,486.56,23.97,100.0,stable,20.298708,2405.5818,0,0,3,0,0
247.62,28.53,1,3459.87,158.24,100.0,stable,21.864698,7064.5986,0,2,3,3,2
283.36,9.0,0,1484.85,199.04,100.0,stable,7.460058,2550.2397,0,3,0,2,3
203.7,30.07,0,2456.77,147.3,100.0,stable,16.678682,6125.259,0,1,4,3,2
178.7,34.58,0,2141.56,124.08,100.0,stable,17.25951,6179.4463,0,1,4,2,2
230.02,26.05,1,2745.29,129.94,100.0,stable,21.127367,5992.021,0,2,3,3,2
126.83,17.22,0,562.56,44.67,100.0,stable,12.593687,2184.0125,0,0,2,0,0
270.64,16.73,0,2490.61,201.76,100.0,stable,12.34442,4527.807,0,3,1,3,3
294.32,32.41,0,5485.09,322.28,50.75,moderate,17.01964,9538.911,1,3,4,4,4
286.73,30.25,1,4893.74,219.67,80.31,mild,22.27769,8673.583,1,3,4,4,3
187.1,34.76,1,2357.85,102.36,100.0,stable,23.034878,6503.5957,0,1,4,2,1
323.32,27.23,1,5650.67,262.82,42.47,moderate,21.50015,8804.004,1,4,3,4,3
350.91,14.9,0,3741.48,329.47,100.0,stable,11.356056,5228.559,0,4,1,3,4
178.72,30.59,0,1920.71,114.58,100.0,stable,16.763046,5467.045,0,1,4,2,1
169.62,15.14,0,887.63,77.26,100.0,stable,11.488869,2568.0469,0,1,1,1,1
286.59,8.07,0,1362.97,201.74,100.0,stable,6.756072,2312.7812,0,3,0,1,3
287.69,29.51,1,4817.66,217.89,84.12,mild,22.110516,8489.732,1,3,4,4,3
235.26,23.36,0,2592.53,171.9,100.0,stable,15.081618,5495.674,0,2,3,3,2
344.68,24.43,0,5805.52,376.78,34.72,moderate,15.408249,8420.532,1,4,3,4,4
138.77,14.55,1,571.6,38.44,100.0,stable,14.869927,2019.1036,0,0,1,0,0
226.5,5.5,0,580.64,123.46,100.0,stable,4.703062,1245.75,0,2,0,0,2
109.33,21.97,0,528.4,36.15,100.0,stable,14.616874,2401.98,0,0,2,0,0
113.95,27.89,1,717.74,33.09,100.0,stable,21.69054,3178.0654,0,0,3,0,0
114.23,31.67,0,809.39,47.83,100.0,stable,16.922224,3617.6643,0,0,4,1,0
230.32,33.05,1,3418.38,149.95,100.0,stable,22.796799,7612.076,0,2,4,3,2
256.08,29.01,0,3757.05,227.83,100.0,stable,16.490585,7428.8804,0,2,4,3,3
100.92,18.07,0,373.21,28.7,100.0,stable,13.003832,1823.6244,0,0,2,0,0
267.62,14.42,1,2107.52,142.68,100.0,stable,14.770957,3859.0803,0,3,1,2,2
229.77,14.47,1,1558.72,105.25,100.0,stable,14.80969,3324.772,0,2,1,2,1
159.31,20.89,1,1069.42,56.42,100.0,stable,18.954628,3327.9858,0,1,2,1,0
104.0,14.23,0,314.06,28.65,100.0,stable,10.961955,1479.9199,0,0,1,0,0
141.37,21.17,1,852.75,44.66,100.0,stable,19.094269,2992.8027,0,0,2,1,0
259.09,27.34,0,3642.64,225.54,100.0,stable,16.15075,7083.5205,0,2,3,3,3
274.59,7.03,0,1090.45,183.51,100.0,stable,5.942183,1930.3677,0,3,0,1,3
271.47,19.71,0,2936.14,213.75,100.0,stable,13.736327,5350.6733,0,3,2,3,3
140.59,24.73,1,977.0,47.29,100.0,stable,20.659758,3476.7905,0,0,3,1,0
341.47,32.21,0,7343.07,432.09,0.0,severe,16.994307,10998.748,1,4,4,4,4
208.9,28.65,0,2471.92,150.53,100.0,stable,16.421444,5984.985,0,2,3,3,2
303.52,23.69,0,4374.22,288.01,100.0,stable,15.1877365,7190.3887,0,3,3,4,4
144.12,27.5,0,1133.08,70.01,100.0,stable,16.184544,3963.2998,0,0,3,1,1
224.7,16.41,0,1685.1,138.35,100.0,stable,12.179977,3687.327,0,2,1,2,2
238.2,7.69,0,897.44,138.89,100.0,stable,6.4615164,1831.7579,0,2,0,1,2
304.14,24.68,0,4563.16,294.8,96.84,stable,15.478834,7506.176,0,3,3,4,4
264.7,22.11,1,3115.99,159.36,100.0,stable,19.55315,5852.5176,0,3,2,3,2
205.82,30.1,0,2510.2,150.46,100.0,stable,16.683502,6195.182,0,1,4,3,2
174.87,10.41,1,653.03,57.73,100.0,stable,11.311797,1820.3966,0,1,0,0,0
357.83,33.99,1,8457.41,368.77,0.0,severe,22.934107,12162.642,1,4,4,4,4
175.4,31.03,0,1873.53,111.33,100.0,stable,16.828617,5442.662,0,1,4,2,1
134.31,29.53,1,1050.55,47.51,100.0,stable,22.112188,3966.1743,0,0,4,1,0
179.61,18.38,1,1201.54,68.54,100.0,stable,17.530493,3301.2317,0,1,2,1,1
186.64,14.88,1,1056.85,69.88,100.0,stable,15.123784,2777.2031,0,1,1,1,1
133.88,30.46,0,1073.65,64.13,100.0,stable,16.741776,4077.9849,0,0,4,1,1
287.66,16.78,0,2823.3,228.15,100.0,stable,12.374754,4826.935,0,3,1,3,3
264.08,20.88,0,2936.74,206.66,100.0,stable,14.21049,5513.9897,0,3,2,3,3
183.9,14.58,1,1005.79,67.53,100.0,stable,14.893973,2681.262,0,1,1,1,1
363.15,23.55,0,6226.2,411.14,13.69,severe,15.143746,8552.182,1,4,3,4,4
273.58,24.25,0,3632.14,236.54,100.0,stable,15.3552885,6634.3145,0,3,3,3,3
286.34,5.62,1,949.24,148.1,100.0,stable,6.409453,1609.2307,0,3,0,1,2
247.65,9.27,1,1167.61,114.34,100.0,stable,10.211737,2295.7156,0,2,0,1,1
246.17,24.51,0,2969.91,192.47,100.0,stable,15.430508,6033.627,0,2,3,3,3
105.31,30.27,1,660.54,29.64,100.0,stable,22.285425,3187.7336,0,0,4,0,0
304.29,30.65,1,5577.33,249.4,46.13,moderate,22.362991,9326.488,1,3,4,4,3
341.35,13.3,1,3166.78,228.35,100.0,stable,13.868097,4539.955,0,4,1,3,3
132.4,29.37,1,1015.65,46.01,100.0,stable,22.07455,3888.588,0,0,4,1,0
310.84,13.7,0,2704.36,253.95,100.0,stable,10.649183,4258.508,0,3,1,3,3
241.59,22.97,0,2690.86,179.92,100.0,stable,14.95587,5549.3223,0,2,2,3,2
175.61,13.24,0,834.25,80.51,100.0,stable,10.362066,2325.0764,0,1,1,1,1
344.03,27.82,0,6526.78,401.53,0.0,severe,16.254774,9570.914,1,4,3,4,4
104.6,33.56,1,714.76,31.25,100.0,stable,22.87232,3510.376,0,0,4,0,0
172.63,33.81,1,1959.32,85.52,100.0,stable,22.910664,5836.6206,0,1,4,2,1
334.86,8.14,1,1876.3,206.7,100.0,stable,9.077407,2725.7605,0,4,0,2,3
227.47,32.69,1,3301.64,145.19,100.0,stable,22.740133,7435.994,0,2,4,3,2
258.71,25.28,0,3377.77,215.87,100.0,stable,15.647242,6540.189,0,2,3,3,3
298.69,13.68,1,2492.79,175.8,100.0,stable,14.179693,4086.0793,0,3,1,3,2
139.21,22.21,0,865.46,58.88,100.0,stable,14.6987095,3091.854,0,0,2,1,0
157.02,10.78,0,545.03,62.34,100.0,stable,8.742862,1692.6757,0,1,0,0,0
364.64,33.62,0,8697.87,506.82,0.0,severe,17.161655,12259.197,1,4,4,4,4
162.92,26.56,1,1402.29,65.85,100.0,stable,21.295218,4327.1553,0,1,3,1,1
242.89,32.67,0,3762.59,220.65,100.0,stable,17.052301,7935.216,0,2,4,3,3
179.16,6.88,1,454.1,58.52,100.0,stable,7.7597404,1232.6208,0,1,0,0,0
325.63,30.51,0,6359.77,379.7,7.01,severe,16.74946,9934.972,1,4,4,4,4
354.87,20.14,0,5124.16,368.17,68.79,mild,13.917918,7147.0815,1,4,2,4,4
137.44,9.85,0,381.71,47.25,100.0,stable,8.078518,1353.784,0,0,0,0,0
259.15,6.37,0,879.89,162.6,100.0,stable,5.4113774,1650.7854,0,2,0,1,2
315.07,20.01,0,4013.02,289.5,100.0,stable,13.8619,6304.551,0,4,2,4,4
318.1,34.98,0,6854.38,396.3,0.0,severe,17.295938,11127.138,1,4,4,4,4
216.72,24.66,0,2315.25,149.62,100.0,stable,15.474202,5344.3154,0,2,3,2,2
159.72,9.9,0,517.99,63.85,100.0,stable,8.112608,1581.2279,0,1,0,0,1
202.59,5.78,1,488.25,74.22,100.0,stable,6.5784154,1170.9702,0,1,0,0,1
299.06,18.78,0,3401.4,255.13,100.0,stable,13.3320265,5616.347,0,3,2,3,3
363.35,26.9,1,7056.28,329.74,0.0,severe,21.399527,9774.115,1,4,3,4,4
246.89,14.91,0,1852.83,163.1,100.0,stable,11.3600855,3681.13,0,2,1,2,2
151.71,7.13,1,337.55,42.05,100.0,stable,8.0273485,1081.6924,0,0,0,0,0
111.11,16.31,1,409.68,25.33,100.0,stable,16.173706,1812.2041,0,0,1,0,0
350.08,18.98,1,4710.28,263.17,89.49,mild,17.89824,6644.518,1,4,2,4,3
228.0,21.87,1,2288.08,117.7,100.0,stable,19.439934,4986.3604,0,2,2,2,2
289.9,17.88,0,3049.23,236.05,100.0,stable,12.917729,5183.4116,0,3,2,3,3
274.95,8.28,1,1285.7,139.53,100.0,stable,9.214505,2276.586,0,3,0,1,2
336.08,8.3,1,1925.58,208.51,100.0,stable,9.234953,2789.4639,0,4,0,2,3
170.51,18.21,0,1073.39,82.12,100.0,stable,13.070993,3104.9868,0,1,2,1,1
217.06,7.06,1,684.0,86.02,100.0,stable,7.9516397,1532.4436,0,2,0,0,1
342.11,15.3,0,3649.81,315.1,100.0,stable,11.583021,5234.2827,0,4,1,3,4
255.18,11.67,0,1555.86,166.46,100.0,stable,9.346749,2977.9504,0,2,1,2,2
118.91,8.04,0,233.73,34.72,100.0,stable,6.7318544,956.03644,0,0,0,0,0
151.54,14.35,0,672.66,60.94,100.0,stable,11.03807,2174.5989,0,0,1,0,0
162.86,30.03,0,1568.28,94.07,100.0,stable,16.671415,4890.686,0,1,4,2,1
363.35,27.62,1,7231.62,334.56,0.0,severe,21.615316,10035.728,1,4,3,4,4
159.4,14.74,0,763.91,67.81,100.0,stable,11.265448,2349.556,0,1,1,0,1
330.47,9.65,0,2162.74,272.56,100.0,stable,7.9349136,3189.0354,0,4,0,2,4
120.7,13.89,0,413.1,38.39,100.0,stable,10.760615,1676.523,0,0,1,0,0
148.16,26.51,0,1157.78,72.54,100.0,stable,15.960574,3927.7217,0,0,3,1,1
331.09,15.54,1,3469.67,222.17,100.0,stable,15.617185,5145.1387,0,4,1,3,3
338.22,20.53,0,4739.17,336.78,88.04,mild,14.072005,6943.6567,1,4,2,4,4
146.69,33.91,0,1418.39,82.5,100.0,stable,17.192606,4974.258,0,0,4,1,1
160.91,21.08,1,1100.29,57.76,100.0,stable,19.049343,3391.983,0,1,2,1,0
240.6,14.95,0,1764.47,155.0,100.0,stable,11.3836775,3596.97,0,2,1,2,2
113.96,5.04,1,134.71,23.37,100.0,stable,5.764228,574.3584,0,0,0,0,0
350.5,18.62,1,4634.75,262.12,93.26,mild,17.681787,6526.31,1,4,2,4,3
195.95,26.24,1,2006.11,94.66,100.0,stable,21.192795,5141.728,0,1,3,2,1
229.66,15.51,1,1665.94,106.84,100.0,stable,15.592849,3562.0266,0,2,1,2,1
127.84,18.34,1,607.59,34.7,100.0,stable,17.509798,2344.5854,0,0,2,0,0
108.62,28.25,0,659.92,40.38,100.0,stable,16.342743,3068.5151,0,0,3,0,0
223.97,31.35,0,3083.28,182.7,100.0,stable,16.87619,7021.4595,0,2,4,3,3
132.24,30.05,0,1034.77,62.05,100.0,stable,16.67639,3973.812,0,0,4,1,0
267.03,17.87,1,2585.46,150.18,100.0,stable,17.215742,4771.826,0,3,2,3,2
310.54,13.98,1,2752.55,190.86,100.0,stable,14.421827,4341.349,0,3,1,3,3
108.39,21.91,0,517.9,35.49,100.0,stable,14.592843,2374.825,0,0,2,0,0
262.24,17.11,1,2391.03,142.99,100.0,stable,16.721659,4486.9263,0,3,2,3,2
316.14,8.8,0,1807.04,247.24,100.0,stable,7.30885,2782.0322,0,4,0,2,3
216.45,20.19,0,1910.65,137.09,100.0,stable,13.937195,4370.1255,0,2,2,2,2
354.32,15.72,1,4017.99,255.15,100.0,stable,15.7475605,5569.9106,0,4,1,4,3
129.47,11.96,0,410.53,43.01,100.0,stable,9.54499,1548.4612,0,0,1,0,0
185.59,11.09,1,783.0,65.56,100.0,stable,11.943258,2058.193,0,1,1,0,1
160.97,27.54,1,1415.55,65.56,100.0,stable,21.591673,4433.114,0,1,3,1,1
