speed_kmh,wing_angle_deg,drs_active,downforce_n,drag_n,stability_index,stability_label
193.76,22.41,0,1690.75,114.49,100.0,stable
238.02,6.45,0,752.06,137.25,100.0,stable
302.3,32.01,0,5723.12,337.29,38.84,moderate
266.31,23.13,0,3291.47,219.31,100.0,stable
335.4,31.75,0,6994.72,413.07,0.0,severe
285.14,28.65,0,4605.99,280.47,94.7,mild
260.95,5.8,0,813.33,164.19,100.0,stable
232.35,21.44,0,2331.01,161.64,100.0,stable
135.09,29.71,1,1068.75,48.24,100.0,stable
181.25,14.78,0,990.46,87.74,100.0,stable
274.05,25.28,1,3789.34,181.65,100.0,stable
118.56,31.79,0,874.99,51.66,100.0,stable
225.07,28.55,0,2860.46,174.39,100.0,stable
167.36,19.31,0,1094.13,80.65,100.0,stable
280.84,15.74,0,2527.91,213.8,100.0,stable
221.9,24.92,0,2451.35,157.67,100.0,stable
312.3,12.35,0,2465.64,251.58,100.0,stable
208.03,30.81,0,2618.87,155.92,100.0,stable
286.85,7.06,0,1194.93,200.32,100.0,stable
268.79,6.28,0,933.71,174.81,100.0,stable
174.11,16.49,1,1016.66,62.38,100.0,stable
225.46,14.43,1,1497.06,101.28,100.0,stable
322.44,18.58,0,3914.56,295.58,100.0,stable
163.48,22.68,0,1217.45,81.93,100.0,stable
285.21,11.73,0,1954.18,208.11,100.0,stable
318.1,17.75,1,3644.75,212.67,100.0,stable
295.41,9.83,0,1760.43,218.23,100.0,stable
243.48,22.27,1,2654.14,135.24,100.0,stable
266.95,11.45,0,1670.92,181.66,100.0,stable
262.3,34.87,1,4647.58,201.65,92.62,mild
186.59,19.85,0,1396.59,101.23,100.0,stable
292.36,22.08,0,3795.88,259.05,100.0,stable
334.85,12.26,1,2812.12,216.63,100.0,stable
136.85,14.87,1,567.9,37.57,100.0,stable
277.88,17.38,0,2725.15,215.02,100.0,stable
293.74,20.43,1,3559.24,190.2,100.0,stable
172.1,22.17,0,1320.78,89.93,100.0,stable
180.23,33.36,1,2110.36,92.38,100.0,stable
363.26,19.34,0,5163.54,380.22,66.82,mild
247.17,23.91,1,2925.15,143.83,100.0,stable
265.71,31.61,0,4372.74,258.53,100.0,stable
146.84,33.97,0,1423.38,82.76,100.0,stable
119.79,32.9,0,921.07,53.93,100.0,stable
178.16,16.37,0,1056.75,86.91,100.0,stable
173.3,28.09,0,1670.78,102.44,100.0,stable
282.59,6.51,0,1069.04,193.55,100.0,stable
298.88,25.72,0,4580.0,290.58,96.0,stable
186.52,30.84,0,2107.41,125.43,100.0,stable
352.91,24.97,0,6210.79,399.16,14.46,severe
300.49,6.9,0,1282.36,219.53,100.0,stable
197.24,13.56,0,1077.86,102.04,100.0,stable
109.47,17.73,0,431.07,33.57,100.0,stable
292.44,33.48,1,5574.52,243.83,46.27,moderate
316.89,28.92,0,5737.93,348.3,38.1,moderate
337.36,16.17,0,3743.86,310.64,100.0,stable
318.82,8.23,1,1720.21,187.54,100.0,stable
200.26,21.95,0,1771.15,121.25,100.0,stable
105.29,13.22,1,299.49,21.7,100.0,stable
227.86,6.32,1,675.08,94.25,100.0,stable
160.06,17.1,1,890.16,53.26,100.0,stable
256.35,14.74,0,1975.08,175.38,100.0,stable
288.23,18.32,1,3085.68,176.33,100.0,stable
107.15,30.45,1,687.32,30.79,100.0,stable
186.55,12.1,0,862.17,89.47,100.0,stable
230.86,17.09,0,1851.03,147.71,100.0,stable
107.25,12.17,0,286.43,29.6,100.0,stable
188.58,34.32,0,2368.85,137.45,100.0,stable
196.32,34.5,0,2579.53,149.52,100.0,stable
268.44,30.03,1,4261.1,191.69,100.0,stable
159.11,19.65,0,1005.87,73.35,100.0,stable
220.13,23.79,0,2308.99,151.75,100.0,stable
179.36,22.84,0,1475.22,98.92,100.0,stable
363.65,23.4,1,6205.62,308.31,14.72,severe
102.62,31.39,0,648.11,38.39,100.0,stable
213.75,9.11,0,855.11,113.39,100.0,stable
153.98,7.33,0,357.35,57.85,100.0,stable
304.48,20.31,1,3802.14,203.9,100.0,stable
126.23,20.19,1,649.66,34.96,100.0,stable
345.83,11.52,1,2821.12,228.85,100.0,stable
100.16,23.21,0,467.08,31.07,100.0,stable
201.89,21.97,0,1801.63,123.27,100.0,stable
223.24,5.45,0,559.66,119.9,100.0,stable
321.7,26.48,0,5452.75,341.82,52.36,moderate
155.08,11.96,0,588.92,61.72,100.0,stable
147.12,7.6,1,338.39,39.71,100.0,stable
305.49,27.23,1,5044.71,234.64,72.76,mild
221.83,31.71,1,3056.21,135.41,100.0,stable
285.09,20.71,0,3395.67,240.09,100.0,stable
140.34,6.08,0,246.59,47.58,100.0,stable
234.09,31.48,1,3381.09,150.09,100.0,stable
115.13,27.25,0,717.05,44.45,100.0,stable
260.53,14.53,1,2011.64,135.43,100.0,stable
280.74,34.3,0,5247.35,304.52,62.63,mild
108.12,14.53,1,346.61,23.33,100.0,stable
326.64,28.22,0,5959.92,364.83,27.0,severe
285.16,28.27,0,4550.7,278.38,97.46,stable
155.5,27.26,0,1308.45,81.11,100.0,stable
274.08,29.67,0,4393.63,264.51,100.0,stable
184.99,19.07,0,1320.91,98.12,100.0,stable
286.32,21.52,1,3552.43,184.38,100.0,stable
150.39,32.19,0,1423.65,83.78,100.0,stable
275.17,16.14,0,2486.57,206.57,100.0,stable
363.08,17.28,1,4626.06,274.85,93.7,mild
128.43,11.02,0,372.58,41.82,100.0,stable
137.41,6.27,0,243.67,45.68,100.0,stable
334.9,27.9,0,6201.73,381.13,14.91,severe
209.17,22.99,0,2019.16,134.94,100.0,stable
304.37,29.97,0,5468.08,328.18,51.6,moderate
304.45,13.95,0,2640.56,244.5,100.0,stable
183.67,16.25,0,1115.69,92.21,100.0,stable
262.82,18.51,1,2591.35,147.1,100.0,stable
364.92,19.8,0,5329.82,386.89,58.51,moderate
237.22,20.53,0,2332.04,165.7,100.0,stable
110.42,14.06,0,350.0,32.21,100.0,stable
190.61,20.6,0,1510.63,107.12,100.0,stable
241.3,28.18,1,3248.42,149.21,100.0,stable
224.61,28.3,1,2826.13,129.61,100.0,stable
133.9,15.44,1,563.94,36.28,100.0,stable
223.17,28.97,1,2850.35,129.69,100.0,stable
271.21,16.88,0,2523.81,203.13,100.0,stable
195.98,21.71,0,1678.67,115.6,100.0,stable
277.84,5.15,0,819.36,185.36,100.0,stable
282.56,16.41,0,2664.37,218.76,100.0,stable
115.95,30.58,1,808.07,36.16,100.0,stable
121.01,14.85,0,443.33,39.15,100.0,stable
186.84,14.06,1,1002.02,69.17,100.0,stable
137.3,32.33,0,1191.12,70.03,100.0,stable
358.15,28.26,0,7176.06,439.02,0.0,severe
321.06,27.52,0,5627.48,347.59,43.63,moderate
283.76,6.57,0,1088.56,195.25,100.0,stable
230.51,31.91,0,3318.22,195.71,100.0,stable
228.89,9.35,1,1005.7,97.75,100.0,stable
134.32,9.7,0,359.08,45.06,100.0,stable
226.25,15.35,0,1600.97,137.91,100.0,stable
301.99,7.14,1,1338.81,166.62,100.0,stable
269.87,6.33,0,949.44,176.29,100.0,stable
265.24,29.63,0,4109.74,247.52,100.0,stable
213.67,28.48,1,2572.32,117.71,100.0,stable
274.12,18.77,0,2857.08,214.34,100.0,stable
228.55,33.26,0,3384.79,197.69,100.0,stable
108.4,25.44,1,596.31,28.51,100.0,stable
350.86,12.77,1,3215.59,239.5,100.0,stable
356.56,6.16,0,1612.48,307.34,100.0,stable
237.19,33.91,0,3708.73,215.72,100.0,stable
185.6,25.13,1,1728.52,83.07,100.0,stable
138.86,27.29,0,1044.68,64.73,100.0,stable
165.64,34.61,0,1841.47,106.68,100.0,stable
303.54,17.58,0,3288.73,257.47,100.0,stable
250.1,29.85,1,3678.51,165.78,100.0,stable
334.91,12.11,0,2780.81,288.38,100.0,stable
104.83,10.84,1,244.08,20.85,100.0,stable
211.33,11.02,0,1008.83,113.25,100.0,stable
322.49,7.73,1,1653.76,191.0,100.0,stable
357.74,30.76,0,7732.93,460.61,0.0,severe
318.28,22.17,0,4516.5,307.55,99.17,stable
105.08,9.89,0,224.03,27.63,100.0,stable
117.25,22.93,1,632.86,31.76,100.0,stable
267.88,33.6,1,4692.45,205.09,90.38,mild
250.76,10.18,0,1312.65,157.86,100.0,stable
152.58,8.97,0,428.83,57.69,100.0,stable
160.44,12.33,0,649.22,66.37,100.0,stable
299.65,31.54,1,5549.43,246.22,47.53,moderate
200.9,17.42,0,1427.73,112.48,100.0,stable
169.08,28.1,1,1590.69,73.14,100.0,stable
307.04,26.91,1,5040.53,235.51,72.97,mild
119.0,21.78,0,620.81,42.68,100.0,stable
142.69,16.03,0,664.23,55.45,100.0,stable
276.57,31.0,0,4654.79,276.65,92.26,mild
185.37,8.62,0,608.81,84.85,100.0,stable
238.16,20.54,0,2351.31,167.03,100.0,stable
233.88,9.43,1,1059.28,102.15,100.0,stable
303.96,20.95,1,3902.34,205.59,100.0,stable
319.83,18.58,0,3851.19,290.81,100.0,stable
307.38,8.65,1,1678.34,175.02,100.0,stable
189.94,26.44,0,1898.12,119.06,100.0,stable
326.18,25.06,0,5324.97,341.64,58.75,moderate
216.43,9.88,0,949.3,117.2,100.0,stable
331.09,20.4,1,4514.47,241.48,99.28,stable
140.55,10.58,1,428.44,37.37,100.0,stable
176.7,17.16,0,1088.47,86.62,100.0,stable
266.74,27.78,0,3917.88,241.17,100.0,stable
115.46,9.82,0,268.73,33.33,100.0,stable
243.65,17.86,0,2150.95,166.66,100.0,stable
111.04,32.52,0,783.26,45.98,100.0,stable
151.27,32.69,0,1460.15,85.62,100.0,stable
211.63,17.97,1,1632.82,94.49,100.0,stable
214.31,7.86,0,742.39,112.6,100.0,stable
165.85,30.26,0,1637.53,98.0,100.0,stable
162.27,13.47,1,724.88,51.74,100.0,stable
105.92,20.63,0,467.0,33.09,100.0,stable
348.54,18.95,0,4662.29,347.64,91.89,mild
295.6,27.12,0,4706.01,292.29,89.7,mild
343.99,13.77,0,3327.67,311.29,100.0,stable
111.12,11.12,0,281.31,31.35,100.0,stable
129.6,20.16,1,683.92,36.84,100.0,stable
238.99,19.85,0,2291.73,166.1,100.0,stable
244.22,28.87,1,3402.75,155.0,100.0,stable
239.96,18.27,1,2132.63,122.1,100.0,stable
165.4,5.29,1,297.9,49.31,100.0,stable
229.75,30.46,1,3161.99,141.64,100.0,stable
188.29,32.25,0,2235.24,131.49,100.0,stable
180.54,16.52,1,1094.83,67.1,100.0,stable
337.37,32.57,0,7238.46,424.81,0.0,severe
207.08,12.74,1,1117.16,83.39,100.0,stable
114.36,27.94,0,724.06,44.48,100.0,stable
169.82,33.32,0,1871.79,109.28,100.0,stable
157.83,9.13,0,467.0,61.83,100.0,stable
305.07,5.36,0,1026.65,223.76,100.0,stable
113.79,23.5,1,610.07,30.25,100.0,stable
298.65,17.18,1,3112.28,185.64,100.0,stable
203.49,32.64,0,2638.91,154.78,100.0,stable
238.07,17.62,0,2026.98,158.48,100.0,stable
220.78,9.47,0,947.64,121.42,100.0,stable
273.64,17.13,1,2605.16,155.72,100.0,stable
185.78,18.41,0,1288.23,97.84,100.0,stable
206.81,22.1,0,1901.42,129.69,100.0,stable
152.44,10.49,0,499.78,58.55,100.0,stable
232.49,25.88,0,2787.22,176.38,100.0,stable
164.71,9.93,0,552.82,67.92,100.0,stable
286.8,5.78,0,979.23,198.32,100.0,stable
115.88,19.2,0,521.78,38.6,100.0,stable
362.18,28.87,1,7482.42,340.85,0.0,severe
342.68,11.17,1,2688.89,223.76,100.0,stable
264.85,14.45,0,2068.67,186.41,100.0,stable
323.58,8.11,0,1744.46,257.26,100.0,stable
145.72,34.99,0,1438.61,83.17,100.0,stable
213.59,32.12,1,2865.87,126.57,100.0,stable
134.35,33.84,1,1187.54,51.83,100.0,stable
130.2,26.8,1,903.18,42.26,100.0,stable
213.86,32.38,0,2893.78,170.06,100.0,stable
314.46,13.74,0,2774.36,260.02,100.0,stable
165.65,32.78,0,1755.51,102.87,100.0,stable
343.01,6.21,0,1504.2,284.54,100.0,stable
322.31,10.89,0,2319.55,263.01,100.0,stable
340.88,12.69,0,3015.19,301.07,100.0,stable
101.34,21.61,0,446.96,30.85,100.0,stable
164.44,32.34,0,1709.32,100.48,100.0,stable
187.54,14.0,0,1005.2,92.84,100.0,stable
215.09,11.2,1,1062.04,88.18,100.0,stable
346.04,20.31,1,4911.61,263.37,79.42,mild
224.0,23.15,0,2330.96,155.23,100.0,stable
336.61,10.77,1,2502.36,214.85,100.0,stable
311.81,24.65,0,4791.96,309.71,85.4,mild
151.76,24.96,1,1148.53,55.36,100.0,stable
234.33,31.08,0,3349.24,198.92,100.0,stable
290.92,14.4,1,2487.67,168.56,100.0,stable
258.22,17.82,0,2411.19,187.08,100.0,stable
310.32,33.86,0,6339.41,368.84,8.03,severe
279.47,14.49,0,2309.55,207.68,100.0,stable
216.89,25.29,1,2374.44,113.8,100.0,stable
121.11,23.66,0,695.63,45.83,100.0,stable
118.46,25.72,0,719.5,45.65,100.0,stable
159.62,12.54,1,653.5,49.41,100.0,stable
126.62,20.2,0,653.92,46.91,100.0,stable
219.0,9.44,0,929.38,119.43,100.0,stable
222.6,7.86,0,800.88,121.47,100.0,stable
335.61,5.79,0,1342.32,271.57,100.0,stable
288.89,7.79,0,1335.72,204.45,100.0,stable
274.51,32.55,0,4789.84,281.14,85.51,mild
219.14,14.64,1,1434.37,95.99,100.0,stable
245.32,33.42,0,3915.89,228.47,100.0,stable
171.45,8.22,0,496.35,72.3,100.0,stable
330.36,24.26,0,5297.82,344.96,60.11,mild
182.46,31.68,0,2065.73,122.06,100.0,stable
205.65,23.94,0,2027.72,132.85,100.0,stable
107.05,11.22,1,263.35,21.85,100.0,stable
249.29,11.94,1,1519.61,119.58,100.0,stable
110.73,5.53,0,139.55,29.51,100.0,stable
233.18,26.73,1,2889.48,135.35,100.0,stable
158.93,33.58,1,1650.7,72.16,100.0,stable
262.75,5.38,1,764.49,124.51,100.0,stable
218.69,26.16,0,2490.96,156.93,100.0,stable
357.38,22.55,0,5787.52,390.59,35.62,moderate
303.85,29.91,0,5438.93,326.64,53.05,moderate
251.02,24.7,0,3110.84,200.89,100.0,stable
217.76,5.38,0,525.12,114.02,100.0,stable
223.54,33.11,0,3225.31,188.56,100.0,stable
181.55,16.26,0,1090.61,90.11,100.0,stable
124.75,32.92,0,999.26,58.5,100.0,stable
241.03,27.42,1,3160.74,146.62,100.0,stable
287.88,16.63,1,2801.62,170.92,100.0,stable
163.33,5.17,1,284.14,48.04,100.0,stable
317.16,10.96,0,2260.49,254.9,100.0,stable
279.08,27.23,1,4210.11,195.82,100.0,stable
177.15,23.23,0,1462.67,97.24,100.0,stable
294.9,33.62,1,5688.54,248.61,40.57,moderate
342.27,26.24,1,6118.87,288.77,19.06,severe
219.27,5.93,0,586.68,116.03,100.0,stable
244.85,9.48,1,1166.39,112.01,100.0,stable
250.95,31.97,1,3939.69,174.19,100.0,stable
242.62,20.77,0,2466.16,174.08,100.0,stable
125.13,22.07,0,695.11,47.45,100.0,stable
146.13,32.92,0,1371.2,80.27,100.0,stable
305.5,11.77,0,2249.03,238.89,100.0,stable
136.13,21.17,1,790.69,41.41,100.0,stable
214.71,29.18,1,2655.99,120.56,100.0,stable
356.64,22.11,0,5655.51,385.69,42.22,moderate
276.76,25.28,0,3864.17,246.99,100.0,stable
106.24,28.5,0,636.3,38.82,100.0,stable
313.96,27.45,0,5368.25,331.91,56.59,moderate
109.65,6.71,1,165.97,21.89,100.0,stable
206.94,6.92,1,609.88,78.1,100.0,stable
107.53,11.78,1,278.85,22.2,100.0,stable
253.94,13.51,1,1780.29,126.77,100.0,stable
221.08,5.07,0,509.97,117.29,100.0,stable
165.19,12.25,0,684.15,70.29,100.0,stable
117.73,23.37,0,649.62,43.06,100.0,stable
350.39,7.3,0,1842.59,299.48,100.0,stable
355.16,18.42,1,4710.27,268.21,89.49,mild
237.64,5.2,1,604.16,101.72,100.0,stable
164.13,33.55,0,1759.17,102.55,100.0,stable
323.69,30.94,0,6365.59,378.52,6.72,severe
322.3,21.93,0,4583.85,313.94,95.81,stable
352.88,21.35,0,5357.13,372.27,57.14,moderate
171.61,30.15,0,1747.33,104.69,100.0,stable
299.84,26.1,0,4673.47,294.69,91.33,mild
274.33,23.83,1,3593.03,176.93,100.0,stable
317.79,33.84,0,6644.2,386.63,0.0,severe
203.25,20.01,0,1670.35,120.48,100.0,stable
246.29,8.0,0,997.97,148.9,100.0,stable
200.33,31.15,1,2452.38,109.17,100.0,stable
302.17,17.22,1,3194.48,190.2,100.0,stable
343.61,28.13,0,6576.34,403.01,0.0,severe
116.46,30.22,0,806.59,48.29,100.0,stable
117.62,20.66,0,576.6,40.83,100.0,stable
247.9,31.85,0,3831.41,226.09,100.0,stable
352.64,23.83,1,5935.86,292.34,28.21,severe
164.96,14.57,1,808.69,54.33,100.0,stable
271.66,24.29,1,3586.37,175.04,100.0,stable
333.9,26.92,1,5963.09,278.57,26.85,severe
352.71,20.09,1,5049.33,272.51,72.53,mild
237.54,15.06,0,1732.67,151.35,100.0,stable
211.1,18.73,1,1690.34,95.26,100.0,stable
269.98,5.42,0,814.01,175.32,100.0,stable
148.02,28.0,1,1215.21,55.94,100.0,stable
177.51,31.83,1,1963.73,86.92,100.0,stable
285.83,19.31,0,3191.59,235.27,100.0,stable
282.42,18.47,0,2985.95,226.33,100.0,stable
189.44,11.78,0,865.99,91.88,100.0,stable
250.8,15.1,0,1935.69,168.8,100.0,stable
203.11,16.25,1,1364.02,84.56,100.0,stable
336.36,22.77,0,5174.49,347.47,66.28,mild
147.38,13.87,0,615.09,57.23,100.0,stable
333.49,32.48,0,7056.21,414.37,0.0,severe
234.49,28.73,1,3122.58,142.48,100.0,stable
312.42,32.06,1,6122.07,270.48,18.9,severe
306.35,5.14,1,993.43,169.0,100.0,stable
121.5,18.81,0,562.45,42.14,100.0,stable
184.68,11.57,0,807.91,87.07,100.0,stable
263.6,28.06,0,3862.4,236.88,100.0,stable
231.61,32.52,0,3407.75,200.05,100.0,stable
145.36,20.72,0,883.3,62.43,100.0,stable
349.45,5.34,0,1342.67,293.56,100.0,stable
214.71,29.39,1,2673.23,121.06,100.0,stable
346.6,25.86,0,6191.43,391.9,15.43,severe
173.04,18.43,0,1118.59,84.9,100.0,stable
121.28,31.2,0,900.15,53.41,100.0,stable
254.18,20.31,1,2649.9,142.1,100.0,stable
232.48,10.52,1,1165.64,102.17,100.0,stable
201.72,34.82,0,2744.97,158.84,100.0,stable
242.84,25.01,0,2945.68,189.16,100.0,stable
247.57,21.85,0,2695.29,184.96,100.0,stable
242.43,19.29,1,2294.27,126.9,100.0,stable
149.81,12.98,0,595.54,58.38,100.0,stable
117.81,22.25,1,620.98,31.65,100.0,stable
331.64,11.66,0,2626.2,281.13,100.0,stable
262.17,32.5,0,4363.19,256.19,100.0,stable
202.98,16.91,0,1416.04,113.84,100.0,stable
287.72,5.5,1,937.41,149.41,100.0,stable
244.79,15.3,0,1867.62,161.31,100.0,stable
313.67,21.98,0,4349.99,297.6,100.0,stable
286.57,8.99,1,1515.8,152.65,100.0,stable
243.31,7.82,0,951.74,145.07,100.0,stable
160.28,23.86,1,1227.62,60.42,100.0,stable
303.7,5.95,0,1129.53,222.64,100.0,stable
298.86,13.84,1,2525.19,176.43,100.0,stable
350.3,28.94,0,7016.39,425.79,0.0,severe
130.18,5.36,0,187.19,40.74,100.0,stable
206.0,12.91,1,1120.47,82.72,100.0,stable
227.83,7.78,0,830.66,127.15,100.0,stable
274.8,32.73,0,4824.32,282.78,83.78,mild
356.82,31.17,1,7786.67,346.57,0.0,severe
154.79,25.41,1,1214.59,58.1,100.0,stable
103.91,34.76,0,727.37,42.1,100.0,stable
347.77,6.97,1,1734.76,220.67,100.0,stable
219.71,20.82,0,2027.23,142.89,100.0,stable
243.72,23.39,0,2786.51,184.61,100.0,stable
260.62,20.41,1,2798.94,149.67,100.0,stable
258.67,31.69,0,4152.79,245.37,100.0,stable
354.97,17.24,1,4411.94,262.54,100.0,stable
108.14,13.28,0,317.32,30.55,100.0,stable
276.96,14.66,0,2292.98,204.46,100.0,stable
269.88,11.99,1,1788.06,140.23,100.0,stable
349.42,33.16,0,7890.04,461.13,0.0,severe
354.64,15.58,1,3992.12,255.08,100.0,stable
156.96,13.27,0,668.24,64.35,100.0,stable
285.22,26.14,0,4234.53,266.85,100.0,stable
249.62,29.67,0,3644.75,219.42,100.0,stable
278.26,24.22,1,3752.28,183.39,100.0,stable
158.65,27.03,1,1351.31,63.03,100.0,stable
304.42,19.82,0,3713.26,269.35,100.0,stable
343.56,26.41,0,6202.02,389.24,14.9,severe
314.55,15.27,1,3078.29,199.67,100.0,stable
305.87,9.96,0,1912.17,234.31,100.0,stable
131.95,10.73,0,382.92,43.99,100.0,stable
192.07,6.86,0,520.5,89.66,100.0,stable
123.49,13.99,0,435.45,40.24,100.0,stable
208.18,27.38,0,2354.87,145.73,100.0,stable
285.7,7.59,1,1274.2,149.71,100.0,stable
357.41,29.05,0,7328.51,444.2,0.0,severe
125.12,15.03,0,479.56,41.97,100.0,stable
181.32,18.77,0,1249.88,93.77,100.0,stable
207.12,7.61,0,671.52,104.93,100.0,stable
285.39,18.57,0,3065.3,231.52,100.0,stable
305.64,33.19,0,6041.19,353.01,22.94,severe
123.97,28.61,1,869.49,39.73,100.0,stable
237.6,31.08,1,3443.78,153.39,100.0,stable
283.19,19.7,1,3194.09,174.43,100.0,stable
299.95,25.0,1,4492.41,216.41,100.0,stable
109.1,23.76,0,566.7,37.26,100.0,stable
220.2,19.27,1,1890.85,104.66,100.0,stable
308.25,23.66,0,4504.99,296.84,99.75,stable
146.27,12.78,0,559.11,55.51,100.0,stable
252.49,17.31,0,2241.45,177.33,100.0,stable
330.58,15.92,0,3541.44,297.09,100.0,stable
145.36,30.08,0,1251.23,75.02,100.0,stable
210.3,31.4,1,2722.8,120.95,100.0,stable
312.48,20.36,0,4013.29,286.58,100.0,stable
188.4,27.41,0,1930.42,119.42,100.0,stable
181.63,27.48,1,1798.25,83.35,100.0,stable
313.26,31.28,0,6019.22,356.88,24.04,severe
305.27,14.07,1,2676.28,184.67,100.0,stable
345.22,5.13,0,1258.44,286.12,100.0,stable
177.81,31.24,0,1937.23,114.9,100.0,stable
313.26,6.13,1,1238.3,177.88,100.0,stable
180.98,8.55,0,575.2,80.82,100.0,stable
277.03,25.06,1,3840.6,184.81,100.0,stable
244.78,13.3,1,1628.26,117.42,100.0,stable
310.84,13.7,0,2704.36,253.95,100.0,stable
237.95,13.56,0,1568.01,148.5,100.0,stable
239.29,12.48,0,1462.45,147.95,100.0,stable
173.63,30.28,1,1795.87,80.59,100.0,stable
170.36,32.43,0,1838.97,108.03,100.0,stable
103.98,32.95,0,694.76,40.66,100.0,stable
315.67,10.49,0,2143.47,251.08,100.0,stable
164.56,25.2,0,1362.08,87.18,100.0,stable
213.01,18.01,0,1657.38,127.71,100.0,stable
112.63,12.97,1,336.33,24.75,100.0,stable
293.42,24.23,0,4175.39,272.0,100.0,stable
262.02,34.95,0,4646.48,268.7,92.68,mild
203.16,19.09,1,1595.08,88.8,100.0,stable
245.77,34.1,1,4001.34,174.35,100.0,stable
275.97,20.93,0,3214.55,225.9,100.0,stable
268.81,23.25,1,3370.28,167.98,100.0,stable
224.8,7.25,1,753.04,92.41,100.0,stable
345.29,34.74,0,8027.23,464.71,0.0,severe
337.26,24.5,0,5572.39,361.21,46.38,moderate
131.19,17.26,0,603.46,47.83,100.0,stable
295.14,31.43,1,5366.82,238.34,56.66,moderate
158.85,26.16,0,1314.6,82.81,100.0,stable
131.13,8.93,0,315.52,42.59,100.0,stable
259.57,34.04,0,4456.75,259.02,100.0,stable
102.19,6.7,0,143.99,25.35,100.0,stable
319.02,30.42,0,6087.81,363.78,20.61,severe
177.41,26.93,0,1684.03,104.88,100.0,stable
131.34,15.39,0,540.78,46.5,100.0,stable
153.26,31.08,0,1432.52,85.08,100.0,stable
211.85,34.4,0,2995.48,173.74,100.0,stable
101.65,16.13,0,339.12,28.19,100.0,stable
244.82,17.75,1,2158.63,125.96,100.0,stable
228.68,8.51,0,914.64,128.98,100.0,stable
254.59,9.06,1,1206.22,120.57,100.0,stable
268.17,9.31,1,1375.22,134.13,100.0,stable
203.94,28.51,1,2345.72,107.31,100.0,stable
359.68,34.06,0,8559.95,497.45,0.0,severe
275.53,20.46,0,3135.76,223.24,100.0,stable
106.88,26.86,0,609.92,38.02,100.0,stable
319.1,17.74,1,3666.51,213.99,100.0,stable
193.42,22.41,0,1685.17,114.1,100.0,stable
316.62,31.73,1,6228.68,275.93,13.57,severe
112.96,12.44,1,324.68,24.71,100.0,stable
102.55,8.71,0,188.09,25.99,100.0,stable
304.35,17.32,0,3258.34,257.69,100.0,stable
151.41,12.19,0,572.12,59.01,100.0,stable
257.02,13.28,0,1792.22,172.56,100.0,stable
250.3,5.11,0,659.59,150.4,100.0,stable
203.43,15.72,1,1324.4,84.1,100.0,stable
323.09,14.14,0,3012.58,276.11,100.0,stable
212.7,5.07,0,472.19,108.58,100.0,stable
162.38,21.09,0,1121.1,78.44,100.0,stable
231.43,30.73,1,3233.36,144.48,100.0,stable
260.13,20.31,0,2774.6,198.42,100.0,stable
279.8,31.55,1,4840.45,214.74,82.98,mild
186.9,20.61,0,1452.64,103.0,100.0,stable
132.06,8.87,0,317.53,43.17,100.0,stable
322.89,28.99,0,5969.98,362.1,26.5,severe
148.61,34.46,0,1476.58,85.61,100.0,stable
300.86,26.0,0,4688.3,296.11,90.59,mild
286.1,16.17,1,2693.08,167.56,100.0,stable
126.57,32.3,0,1011.45,59.48,100.0,stable
247.51,26.16,1,3191.3,150.78,100.0,stable
109.65,10.54,0,259.81,30.31,100.0,stable
272.11,23.57,0,3498.65,230.94,100.0,stable
209.87,8.9,0,805.32,109.07,100.0,stable
177.62,12.37,0,798.32,81.39,100.0,stable
348.0,6.41,1,1596.4,219.97,100.0,stable
142.76,27.1,0,1096.91,68.15,100.0,stable
357.64,33.03,1,8237.61,361.39,0.0,severe
264.49,19.47,0,2755.37,202.05,100.0,stable
176.84,34.29,1,2081.31,90.59,100.0,stable
102.01,19.3,1,406.45,22.47,100.0,stable
100.93,27.43,0,554.41,34.29,100.0,stable
270.14,20.7,0,3047.13,215.52,100.0,stable
335.96,28.58,0,6380.17,388.82,5.99,severe
176.83,29.93,0,1843.4,110.68,100.0,stable
337.8,19.75,0,4555.03,331.2,97.25,stable
313.7,31.73,0,6115.47,361.2,19.23,severe
347.68,29.12,1,6950.26,315.71,0.0,severe
198.92,21.71,0,1729.05,119.08,100.0,stable
355.89,22.82,0,5803.44,389.32,34.83,moderate
242.99,9.07,0,1099.63,146.46,100.0,stable
214.06,17.63,0,1639.8,128.15,100.0,stable
160.59,28.97,0,1475.74,89.53,100.0,stable
297.76,7.26,1,1324.57,162.15,100.0,stable
317.71,27.12,0,5435.95,337.64,53.2,moderate
119.06,17.95,0,516.18,39.86,100.0,stable
266.61,29.78,0,4171.81,250.86,100.0,stable
156.56,33.04,1,1578.69,69.26,100.0,stable
105.95,34.65,1,754.2,32.76,100.0,stable
347.58,32.36,0,7639.35,449.02,0.0,severe
156.04,19.72,0,970.79,70.64,100.0,stable
270.16,27.7,0,4007.85,246.97,100.0,stable
177.48,13.05,1,840.19,61.52,100.0,stable
304.36,22.58,0,4202.71,283.45,100.0,stable
278.08,24.34,0,3766.03,244.82,100.0,stable
173.76,28.9,1,1724.3,78.51,100.0,stable
108.75,22.6,1,536.96,27.15,100.0,stable
243.12,6.49,1,788.78,107.43,100.0,stable
145.37,11.57,0,500.86,53.95,100.0,stable
140.18,13.64,0,547.49,51.6,100.0,stable
105.76,18.83,1,426.62,23.95,100.0,stable
